uncertainty_mean,prediction_ci,residual_abs
3.5142400855669655,0.5696468013133598,1.5381346621885745
3.045547304230356,0.6547168268133101,0.33047244626544736
2.602475030273149,0.4286334611863414,0.36453278736660977
3.9216900957093697,0.7567027972186948,0.41363282810404844
2.566947362301077,0.47566235313473926,0.12830392900643317
2.7627483923499496,0.5831219417494977,0.02151777420106571
2.5938241250808223,0.28786958904442295,0.07935144569863861
2.5639974128630563,0.43961735284692915,0.20169434929931662
2.135530174699551,0.5865128259242889,0.2941476369589584
2.8262780168585104,0.26159444919842434,0.32521031760221897
2.442902032923975,0.42825756544727867,0.07291304887310868
2.3651006269186623,0.568464087748886,0.2524356418274485
2.883449792707999,0.7093845926615486,0.5975614210393788
2.237198631814469,0.4214846997207946,0.019119148898370852
2.7651183733056266,0.3187370334267028,0.36975062685151894
2.4467483513109745,0.5004512826781904,0.5703769973056656
2.301276397489551,0.31009505266494575,0.005039669694401505
2.860629428081937,0.7257126519021182,0.2629841672466995
2.9947270722027204,0.4412959010786546,0.5883159076413607
3.6253809437885196,0.767074422499702,0.3562084961649863
2.86705495985155,0.5283049270209477,0.35845489827503285
3.4024946401267524,0.5977452148467706,0.5474530462567627
3.0806218861535966,0.830075490364304,1.2221545353537326
3.3200418484156917,0.34267329986949546,0.32240626078712986
3.373862012062725,0.58686404042754,0.1684370787465479
3.276377663792645,0.5696517777867193,0.557510730412409
3.040351418735048,0.5801915949835001,0.5911850486807972
2.326874406408013,0.19782231725156052,0.05490217582347712
2.1589373423567437,0.45825782548943583,0.27835458401599533
2.165093096116288,0.2391575953631626,0.35540217579972166
2.5286659363549484,0.5885446800855199,0.13771081512169303
2.641260298901791,0.4188345096666739,0.11703723215022288
2.853817682272302,0.3931221643697028,0.1384713068210084
3.060162113825997,0.7343570164620565,0.3612887284621886
3.0351435561203086,0.3776881858139651,0.3349674294594007
2.7333058685539555,0.7053983218439965,0.0002099111859659164
2.2370734580800256,0.3723783927332114,0.050802638122273036
2.5388400431494706,0.1788434781469308,1.202622857769829
3.163784050648507,0.6165323452522866,0.6459202563532984
3.8842768515932287,0.6216053357061389,0.48288915723813974
2.9169316831982,0.7959927437086278,0.36178155273411905
3.023468383235915,0.654717351452694,0.4674577160207489
2.409986553422457,0.36503587716032193,0.05748421065997311
3.3509729035338336,0.7505456112363342,0.9828610819571799
2.8019497641123454,0.4973790871808881,0.7080961353314532
4.178892491918306,0.7561196217791375,0.9208856620342942
2.3301231701662632,0.4880632797185107,0.2956583477934851
3.8291785688671465,1.2698044752564528,1.782773997865983
2.4297438841098247,0.21251655369165423,0.2979152839085457
3.199295647275972,0.5451198952193367,0.6575221981822592
2.6552152355269487,0.5683000330881667,0.17506503703792387
2.6071382621864894,0.3963613230167764,0.13334903170272572
2.5741202904225333,0.09527288209326557,0.003538363497450625
2.2254173572362,0.32594542064804455,0.24869881565091778
2.25315054380958,0.41070414190250926,0.09796007717608957
2.493903649347009,0.35156866996779357,0.08568441114078729
2.2892801955108055,0.542188862707268,0.32288298894904055
3.155305843368133,0.6698584676433941,1.2461389032849883
2.1188674195586845,0.3121779330362173,0.28722197312422093
2.2421451401057517,0.3854605066389256,0.3103968823691292
2.312384242749198,0.2952827969732923,0.18018398974361416
2.2263878668902928,0.34687708170773135,0.06356178269728963
2.68581547255923,0.40655684316363305,0.4344021041950086
2.2780035070019022,0.41586449013670235,0.29457450669102414
2.2907966589000583,0.38315259691457015,0.4556945370604941
2.4769126182220442,0.1794852604494872,0.6562718236474623
2.128802678777864,0.33586604948366316,0.23316058649698657
2.413515387153498,0.5105358084821312,0.12179890617472022
3.2587841656279948,0.604754348199226,0.8945250105068618
2.3188874743675165,0.21481028800858626,0.5821094260126429
2.375752584788422,0.36902273730377355,0.7057842765009348
2.555884705170315,0.27141949302827806,0.3500821275891093
2.5505490796782775,0.2783592806101596,0.05094015586206524
2.611324074081497,0.6436254176658553,0.3723174081867686
2.7594848953203144,0.77257765545568,0.4724577963384491
2.3288321684276396,0.21574189944786504,0.35348066253651456
3.448257914219722,0.4935060226453605,2.000860406376685
2.4768125836308124,0.44242166264301885,0.6229464652796062
3.205171694754644,0.6506846630126879,0.023777767670620564
2.80818190303727,0.34492124840767224,0.3476090291901588
2.6320880221432166,0.3545195573517712,0.8023560409135229
2.4708160860398336,0.411939199750166,0.49253908982237293
